DOLocationID,month,time,day_of_the_week,num_pickups
48,10,0,3,1116
48,10,0,0,966
48,10,19,5,2693
152,10,5,6,38
107,10,22,5,1626
246,10,15,1,1251
48,10,0,2,1238
161,10,10,1,4129
140,10,18,4,1145
42,10,10,1,134
158,10,17,6,613
107,10,20,2,2283
68,10,18,1,1947
164,10,11,5,1160
140,10,10,2,1657
233,10,14,2,1095
234,10,14,6,1301
231,10,8,3,1539
68,10,20,2,2023
48,10,21,2,2669
233,10,13,4,810
161,10,14,2,3485
137,10,9,1,976
164,10,6,3,617
140,10,21,0,1070
140,10,7,1,1938
237,10,22,6,797
234,10,9,0,2858
186,10,11,6,1945
79,10,1,6,2991
229,10,12,0,1165
162,10,23,1,1158
236,10,20,2,3811
141,10,14,4,1531
68,10,7,1,1191
229,10,21,2,2137
140,10,20,2,1499
162,10,14,1,2617
161,10,6,2,4406
237,10,11,2,4260
90,10,22,5,1114
74,10,12,0,326
234,10,10,5,1620
237,10,22,2,2115
107,10,2,5,1360
234,10,10,0,2212
140,10,6,5,459
87,10,14,4,405
107,10,17,5,1494
162,10,18,1,2454
143,10,13,6,819
141,10,13,4,1376
163,10,13,4,1517
143,10,23,4,807
230,10,18,5,2530
249,10,13,5,1071
141,10,11,0,1472
237,10,10,0,3192
229,10,16,4,947
262,10,19,5,743
114,10,0,2,322
162,10,9,2,4146
68,10,0,1,641
107,10,14,5,1129
79,10,20,6,1536
230,10,8,3,2377
232,10,23,3,367
48,10,21,2,2669
164,10,7,6,170
236,10,10,5,2815
232,10,16,2,263
229,10,5,5,98
68,10,19,6,1377
186,10,23,0,946
141,10,17,0,2449
107,10,15,0,1247
90,10,16,4,743
238,10,8,6,558
186,10,22,4,1620
114,10,21,3,865
166,10,7,1,551
163,10,19,4,1641
68,10,13,3,1282
170,10,15,5,1908
249,10,18,5,1563
164,10,19,5,1608
107,10,14,3,1091
161,10,20,1,1739
162,10,14,2,2662
142,10,22,3,1554
90,10,13,5,1044
236,10,1,6,739
141,10,14,1,1909
13,10,23,6,170
236,10,12,3,3073
45,10,11,6,207
229,10,17,6,1092
48,10,1,4,825
68,10,21,5,1457
114,10,0,1,252
79,10,18,5,2432
45,10,13,5,193
162,10,9,4,2870
246,10,1,5,669
186,10,10,0,1528
234,10,20,6,1086
211,10,20,2,641
244,10,21,2,309
50,10,13,4,707
239,10,14,3,1855
68,10,21,3,1754
246,10,4,6,253
234,10,4,6,311
239,10,11,0,1582
141,10,14,4,1531
48,10,16,1,1965
87,10,8,3,683
231,10,1,6,962
233,10,19,5,934
238,10,8,1,1251
79,10,2,2,374
144,10,2,2,91
140,10,22,3,1068
211,10,17,6,510
163,10,8,0,2467
13,10,17,1,579
4,10,4,6,202
100,10,23,2,806
161,10,20,1,1739
162,10,10,1,2952
79,10,0,5,3047
236,10,12,3,3073
161,10,7,1,7113
229,10,16,5,1116
50,10,20,1,1105
107,10,19,0,1974
163,10,8,0,2467
166,10,20,4,454
4,10,21,5,368
238,10,12,3,1219
170,10,20,3,2426
211,10,13,5,856
237,10,12,2,4500
140,10,10,3,1326
100,10,18,2,1046
90,10,18,0,1339
209,10,2,2,37
68,10,23,4,1866
236,10,12,5,2840
249,10,23,3,1291
236,10,14,0,3981
237,10,8,0,2850
161,10,11,3,3673
13,10,0,1,145
186,10,13,0,1704
141,10,17,0,2449
186,10,6,4,1101
236,10,14,2,4545
161,10,16,1,2701
142,10,12,3,1728
237,10,22,3,1722
263,10,17,1,1741
114,10,0,4,463
233,10,21,5,904
79,10,12,0,796
237,10,16,4,2615
107,10,20,1,2187
43,10,9,0,876
162,10,18,2,2396
148,10,20,4,1156
230,10,12,5,2283
211,10,14,3,511
163,10,22,1,1575
163,10,17,6,1365
244,10,22,1,410
143,10,2,1,69
237,10,17,1,4224
237,10,11,1,4277
50,10,11,2,849
170,10,8,4,2279
234,10,15,0,1932
48,10,10,6,1172
237,10,12,2,4500
107,10,22,0,1423
231,10,9,2,1707
4,10,19,0,433
194,10,8,5,23
262,10,19,2,1684
143,10,17,6,783
79,10,17,5,1864
246,10,8,5,1005
162,10,10,1,2952
68,10,19,6,1377
239,10,22,4,1604
161,10,10,6,1808
229,10,10,5,808
79,10,8,1,521
238,10,13,4,1342
236,10,22,3,2324
125,10,11,6,194
161,10,13,2,3495
209,10,14,3,167
186,10,20,3,1871
107,10,12,6,1183
234,10,21,5,1445
262,10,19,0,1505
148,10,0,6,1638
237,10,13,3,3164
164,10,16,4,1148
107,10,23,2,1613
79,10,10,1,573
68,10,15,5,1360
141,10,12,4,1384
237,10,13,1,3978
163,10,16,1,1684
140,10,19,5,866
237,10,15,2,4425
43,10,14,6,963
239,10,12,6,1989
144,10,8,6,152
231,10,18,6,839
262,10,19,0,1505
144,10,0,1,223
79,10,15,5,1505
144,10,9,3,403
262,10,12,5,892
238,10,19,2,2629
232,10,19,0,456
45,10,14,1,155
237,10,22,0,1405
142,10,13,3,1627
234,10,7,3,1707
162,10,9,1,3912
236,10,8,0,2828
161,10,13,0,3054
75,10,18,0,901
163,10,9,1,2437
79,10,22,1,2512
233,10,10,5,572
113,10,12,2,1079
163,10,23,3,1026
75,10,19,4,787
41,10,15,2,441
263,10,15,2,1549
238,10,7,2,1390
246,10,16,4,724
237,10,19,2,3922
236,10,9,4,2442
163,10,19,2,1803
48,10,15,2,1740
236,10,14,0,3981
230,10,15,4,1644
100,10,14,1,1421
90,10,15,4,813
238,10,4,3,73
186,10,12,5,1407
238,10,16,6,1401
158,10,6,2,151
263,10,13,0,1030
230,10,7,2,3518
79,10,23,2,2198
79,10,3,5,1473
230,10,12,5,2283
162,10,9,0,3503
68,10,21,2,1935
231,10,6,2,1048
161,10,9,3,3909
50,10,18,5,1180
113,10,11,1,977
237,10,17,2,4167
137,10,9,1,976
239,10,9,5,1457
249,10,17,2,1204
148,10,12,6,682
237,10,15,0,4021
238,10,14,6,1379
79,10,15,6,1222
163,10,8,2,2924
158,10,20,5,871
237,10,21,6,1082
107,10,11,2,1294
163,10,5,6,92
246,10,14,6,992
234,10,17,2,2197
162,10,9,0,3503
170,10,0,5,1767
161,10,19,5,1966
107,10,14,4,1082
4,10,1,6,478
48,10,20,3,2296
162,10,13,4,1936
148,10,0,3,516
161,10,6,1,4371
249,10,21,3,1628
137,10,15,2,826
246,10,8,0,1317
142,10,20,1,2587
234,10,12,1,2368
234,10,14,2,2264
263,10,0,5,1309
79,10,17,4,1605
68,10,15,3,1104
263,10,15,4,1376
238,10,21,5,1180
140,10,3,6,360
74,10,21,6,297
231,10,20,6,691
186,10,14,3,1946
163,10,8,3,2440
236,10,15,3,3824
75,10,14,6,577
236,10,19,3,3334
141,10,10,5,1433
236,10,3,5,272
13,10,10,1,917
125,10,1,6,284
113,10,19,1,1619
68,10,7,4,929
236,10,12,4,2966
263,10,1,4,420
161,10,18,1,2746
137,10,6,6,246
230,10,20,6,1339
41,10,2,6,322
230,10,19,4,2772
234,10,19,6,1266
100,10,17,1,1197
114,10,0,2,322
232,10,23,1,405
170,10,12,3,2142
87,10,15,0,404
90,10,3,5,634
141,10,21,5,1477
79,10,10,5,988
236,10,18,3,3849
238,10,22,4,1461
246,10,14,2,1177
164,10,17,1,1647
236,10,7,4,2961
141,10,16,4,1573
234,10,20,2,2333
231,10,23,1,902
236,10,16,1,4212
161,10,8,2,6224
75,10,18,2,1016
261,10,20,4,320
162,10,10,2,3140
249,10,18,1,1843
164,10,18,4,1338
141,10,18,2,2909
68,10,23,0,1098
127,10,22,2,115
233,10,4,5,197
88,10,16,2,181
125,10,21,0,319
239,10,17,0,2665
230,10,16,4,1579
107,10,19,4,1778
232,10,13,6,312
87,10,9,3,623
125,10,19,3,312
48,10,19,2,2774
142,10,10,0,1638
233,10,15,1,944
239,10,16,4,1782
244,10,2,3,86
170,10,21,1,2810
143,10,12,4,779
68,10,17,4,1079
186,10,11,0,1499
163,10,19,2,1803
74,10,18,4,698
237,10,17,5,2288
237,10,18,0,4361
162,10,7,2,4690
164,10,22,2,1463
74,10,21,1,585
148,10,17,2,658
88,10,6,2,173
238,10,13,2,1527
263,10,18,6,1529
170,10,17,5,1882
144,10,20,3,618
237,10,18,4,3050
100,10,22,5,724
234,10,11,0,2007
236,10,14,0,3981
79,10,2,3,330
140,10,22,4,989
237,10,9,1,3521
237,10,13,1,3978
238,10,14,3,1627
237,10,12,5,3090
246,10,9,1,1752
75,10,23,0,519
79,10,21,2,2738
161,10,6,5,525
236,10,8,3,2832
161,10,9,3,3909
163,10,9,3,2113
43,10,10,1,1286
107,10,11,4,975
141,10,8,2,1342
161,10,16,6,1417
100,10,11,0,1138
100,10,18,5,999
230,10,21,0,1833
114,10,17,3,686
151,10,20,2,1052
231,10,11,3,1082
246,10,3,6,597
231,10,22,2,1342
163,10,22,1,1575
90,10,11,2,1032
236,10,19,3,3334
161,10,9,3,3909
234,10,11,3,2161
170,10,22,1,2487
170,10,19,6,1545
230,10,18,5,2530
238,10,9,0,955
163,10,19,2,1803
90,10,16,2,888
162,10,8,0,4195
4,10,22,1,541
113,10,22,5,832
261,10,3,5,191
170,10,10,1,2559
230,10,20,2,1876
163,10,13,3,1787
162,10,12,1,2507
113,10,10,0,870
141,10,12,0,1500
239,10,18,6,1739
79,10,17,1,1535
231,10,18,1,1491
148,10,23,1,825
144,10,1,3,173
211,10,22,3,529
141,10,13,3,1390
90,10,7,4,544
246,10,12,6,1164
114,10,11,2,617
263,10,11,0,982
236,10,9,6,1639
50,10,11,6,1026
90,10,17,1,1104
141,10,15,5,1825
48,10,3,3,254
231,10,7,0,1252
231,10,14,2,1222
239,10,17,6,1752
238,10,10,6,1223
249,10,21,4,1492
140,10,21,4,969
163,10,5,3,286
211,10,23,5,504
142,10,11,5,2404
43,10,9,6,737
170,10,13,2,2437
148,10,1,3,337
239,10,10,3,1279
75,10,11,6,554
90,10,6,2,351
249,10,21,6,892
244,10,21,0,275
231,10,17,2,1073
263,10,13,2,1074
246,10,17,4,961
230,10,18,5,2530
43,10,16,2,1147
236,10,14,5,2641
141,10,14,6,1642
43,10,19,5,670
163,10,9,0,2294
107,10,21,1,2230
234,10,7,3,1707
186,10,7,5,1126
13,10,7,1,1060
141,10,22,1,2123
151,10,17,1,901
151,10,18,4,895
90,10,20,5,919
263,10,21,2,2076
231,10,5,4,183
249,10,22,1,1623
141,10,14,3,1538
229,10,12,1,1313
141,10,16,5,1745
263,10,23,2,1337
107,10,16,0,1359
141,10,0,6,1287
107,10,12,5,1239
230,10,18,6,2179
234,10,21,0,1501
140,10,0,3,298
48,10,0,5,2010
90,10,16,3,737
162,10,0,3,571
239,10,13,4,1583
234,10,23,5,1379
233,10,11,1,1033
24,10,23,3,202
186,10,8,0,1460
262,10,18,6,906
170,10,13,4,1848
100,10,19,4,944
234,10,14,2,2264
114,10,21,3,865
230,10,0,1,609
41,10,13,6,454
141,10,23,0,957
113,10,18,0,1520
48,10,12,6,1503
238,10,12,0,1225
237,10,12,1,4472
249,10,13,2,779
116,10,17,6,139
107,10,22,6,905
161,10,14,1,3766
229,10,19,1,2052
236,10,12,1,3740
237,10,21,4,1825
186,10,15,2,2271
140,10,11,1,1522
45,10,22,1,186
164,10,0,6,1086
170,10,8,0,2575
161,10,6,0,3892
237,10,18,3,3581
263,10,12,1,1114
90,10,11,2,1032
142,10,11,2,2033
230,10,13,2,2548
162,10,18,3,1675
141,10,19,1,2844
48,10,15,4,1222
263,10,11,3,822
238,10,16,2,2002
237,10,12,1,4472
209,10,23,2,237
125,10,7,2,293
43,10,11,1,1386
234,10,8,4,2058
41,10,5,0,67
41,10,11,4,210
239,10,19,1,3153
90,10,20,5,919
238,10,16,4,1566
164,10,13,6,1008
230,10,12,1,2003
79,10,22,4,2595
262,10,8,5,407
142,10,19,2,3424
246,10,15,5,1116
230,10,21,2,1834
238,10,12,2,1452
237,10,20,1,2850
237,10,11,2,4260
161,10,8,3,4968
238,10,22,0,1420
231,10,21,4,1090
43,10,14,1,1362
79,10,13,0,806
163,10,22,2,1514
237,10,21,4,1825
170,10,20,0,2370
137,10,20,0,943
113,10,16,2,970
170,10,11,3,2103
141,10,18,1,2808
162,10,9,3,3180
234,10,15,2,2041
186,10,14,2,2235
140,10,8,1,2057
127,10,1,6,63
163,10,12,2,2264
137,10,17,0,877
233,10,21,1,1500
48,10,10,1,1319
79,10,23,3,2141
107,10,2,6,1525
100,10,12,3,1048
229,10,19,3,1650
239,10,13,0,1770
231,10,9,0,1529
164,10,19,4,1462
162,10,9,0,3503
148,10,18,5,911
234,10,19,2,2531
50,10,11,6,1026
238,10,10,2,1178
140,10,15,6,822
142,10,15,6,1769
113,10,5,0,115
246,10,13,4,999
144,10,11,2,533
48,10,18,1,2730
237,10,10,6,2070
87,10,0,6,721
74,10,10,6,541
74,10,4,6,246
186,10,20,0,2121
263,10,14,5,1268
141,10,10,0,1225
246,10,20,4,1064
249,10,13,2,779
231,10,19,2,1488
79,10,22,5,2520
79,10,14,4,908
263,10,11,5,1326
234,10,11,3,2161
13,10,7,2,1117
140,10,8,1,2057
236,10,21,1,3568
48,10,20,5,1984
107,10,18,4,1756
231,10,8,1,1817
114,10,9,1,552
186,10,7,2,1550
243,10,3,2,29
107,10,18,4,1756
141,10,17,3,2031
236,10,17,0,4471
164,10,20,2,1777
230,10,21,3,1406
170,10,1,6,1921
48,10,22,2,2473
231,10,17,5,975
127,10,12,1,21
236,10,12,3,3073
263,10,9,6,913
231,10,0,3,484
68,10,21,1,1928
148,10,22,2,1104
79,10,1,2,612
230,10,19,2,2395
24,10,1,0,57
100,10,19,3,976
125,10,9,6,133
170,10,13,6,1516
211,10,0,6,492
164,10,10,4,1276
164,10,13,5,1191
238,10,23,5,1255
48,10,17,0,2284
141,10,16,4,1573
246,10,8,3,1522
151,10,8,4,280
148,10,0,6,1638
229,10,16,2,1205
202,10,10,4,10
107,10,18,5,1661
13,10,6,5,73
50,10,17,3,707
233,10,14,4,874
161,10,7,5,715
236,10,17,6,2285
113,10,21,0,1171
137,10,17,4,778
211,10,18,3,577
211,10,16,6,540
75,10,5,6,124
186,10,8,2,1496
239,10,16,2,2541
161,10,16,5,1997
125,10,12,5,287
231,10,23,5,1139
237,10,17,1,4224
48,10,21,5,1790
239,10,17,6,1752
262,10,13,5,842
114,10,21,6,492
231,10,6,2,1048
161,10,10,3,3493
100,10,10,4,946
246,10,11,3,1334
234,10,8,1,2889
164,10,19,1,1701
239,10,17,4,2341
107,10,14,0,1174
230,10,2,3,257
141,10,19,0,2514
237,10,8,5,1327
186,10,14,0,1966
116,10,20,3,242
232,10,10,6,150
211,10,9,5,405
186,10,5,2,595
246,10,12,0,895
164,10,11,1,1887
234,10,22,3,1303
107,10,18,3,1591
236,10,9,4,2442
141,10,14,4,1531
249,10,17,1,1215
170,10,10,5,1449
170,10,6,1,1347
68,10,19,3,1876
161,10,10,4,2830
158,10,21,5,731
262,10,15,2,1384
50,10,22,2,1076
161,10,6,0,3892
48,10,9,3,1090
13,10,22,2,712
79,10,18,6,1874
137,10,20,2,1194
142,10,18,4,2670
107,10,8,5,554
234,10,1,0,149
141,10,0,2,547
142,10,9,0,1645
43,10,20,5,433
162,10,6,2,2233
140,10,17,0,1455
170,10,14,3,2097
234,10,17,3,1646
166,10,8,1,895
239,10,20,2,2702
13,10,16,1,480
238,10,8,0,1200
140,10,13,6,934
162,10,9,1,3912
75,10,22,5,605
162,10,12,4,2021
75,10,17,0,826
230,10,20,2,1876
79,10,2,6,2375
107,10,3,6,963
186,10,10,3,1403
229,10,8,3,1009
229,10,1,6,965
262,10,15,0,1329
161,10,18,4,1827
170,10,14,3,2097
238,10,0,3,452
234,10,12,3,1900
79,10,0,2,1169
170,10,8,2,3079
161,10,18,3,2092
142,10,17,0,3037
127,10,20,1,89
68,10,18,0,1994
164,10,16,2,1465
137,10,22,2,1231
249,10,2,6,1120
236,10,10,0,3115
229,10,17,0,1652
229,10,14,3,1142
162,10,21,4,1483
141,10,17,0,2449
249,10,19,0,1768
113,10,17,5,958
236,10,18,3,3849
234,10,7,3,1707
263,10,17,1,1741
162,10,12,0,2325
148,10,23,2,1008
48,10,2,0,349
239,10,18,5,1987
107,10,15,2,1327
161,10,17,4,1720
162,10,12,0,2325
48,10,23,3,1921
90,10,21,3,1203
163,11,9,4,2196
161,11,7,4,5324
239,11,16,3,1920
239,11,20,4,2126
170,11,10,1,2115
246,11,16,5,904
161,11,6,3,3535
142,11,17,4,2969
239,11,21,5,1673
13,11,22,4,607
238,11,15,2,1728
137,11,23,1,609
239,11,17,3,2197
43,11,19,0,629
186,11,19,4,1833
238,11,10,6,1195
162,11,18,6,1192
170,11,7,1,2096
263,11,19,1,1926
234,11,8,0,2043
263,11,18,4,2276
229,11,10,3,1127
211,11,10,5,620
137,11,18,6,798
140,11,12,0,1161
142,11,14,6,1866
170,11,5,2,333
162,11,10,3,2920
238,11,7,3,1323
13,11,15,5,593
107,11,11,4,1106
162,11,13,4,2394
151,11,17,1,821
237,11,14,4,3947
229,11,11,6,1061
232,11,20,2,417
170,11,23,2,1327
166,11,10,0,425
234,11,13,2,1721
75,11,13,2,731
141,11,14,2,1700
107,11,8,2,1130
239,11,18,4,2966
125,11,14,2,272
237,11,12,1,3564
161,11,12,4,3314
88,11,6,3,159
79,11,12,5,1396
238,11,16,3,1711
141,11,15,3,1927
186,11,11,4,1764
161,11,13,2,2669
48,11,12,3,1463
48,11,12,3,1463
246,11,19,2,1103
230,11,6,4,2118
186,11,16,2,1562
161,11,10,4,3731
237,11,8,2,2851
68,11,20,1,1465
68,11,23,0,839
236,11,12,3,3619
87,11,10,2,482
237,11,17,0,3075
43,11,12,1,1101
90,11,20,5,942
237,11,6,1,907
43,11,9,5,977
43,11,14,6,883
224,11,20,4,457
233,11,21,1,1111
239,11,21,3,2319
231,11,18,0,1038
87,11,19,0,427
262,11,8,0,450
107,11,9,1,1083
262,11,3,4,74
162,11,14,2,2102
50,11,6,2,381
224,11,20,1,435
246,11,22,1,772
234,11,11,0,1606
75,11,19,0,693
161,11,11,4,3516
87,11,17,5,383
143,11,9,3,710
125,11,22,4,355
13,11,9,4,911
141,11,19,1,2171
113,11,15,2,862
231,11,19,1,1181
233,11,1,6,965
90,11,22,3,1128
237,11,16,4,3070
100,11,7,6,283
263,11,21,0,1395
166,11,7,1,484
234,11,19,5,1834
161,11,14,1,2617
166,11,12,4,527
231,11,2,6,601
144,11,4,2,30
263,11,13,5,1285
230,11,23,4,1517
249,11,19,3,1498
68,11,12,4,1496
107,11,11,6,962
50,11,21,6,585
239,11,23,4,1599
162,11,17,4,2165
142,11,7,4,1150
161,11,7,2,5187
263,11,17,4,1952
107,11,23,4,1863
48,11,18,5,2349
68,11,10,1,1231
234,11,7,1,1683
142,11,20,4,1967
229,11,20,6,1073
148,11,19,4,1238
233,11,10,3,1091
142,11,18,2,3079
211,11,12,1,503
163,11,23,5,1044
90,11,13,1,786
244,11,22,2,333
45,11,21,4,226
170,11,21,3,2490
162,11,7,1,3705
125,11,16,4,279
75,11,23,4,954
186,11,0,3,997
239,11,23,5,1402
161,11,12,1,3137
234,11,11,0,1606
158,11,20,1,781
141,11,13,2,1551
68,11,12,0,1046
170,11,20,2,2086
234,11,11,4,2160
140,11,6,3,1292
142,11,15,5,2159
234,11,9,3,2690
148,11,21,5,1033
263,11,23,3,1323
43,11,12,0,1025
231,11,11,2,955
237,11,17,3,3293
186,11,11,4,1764
161,11,8,0,4339
48,11,20,1,2043
162,11,8,4,3800
162,11,19,4,1774
236,11,17,2,3624
238,11,18,2,2061
107,11,21,5,1551
170,11,10,4,2196
230,11,6,0,2040
142,11,17,4,2969
90,11,18,1,1001
170,11,22,4,2628
230,11,21,1,1398
79,11,19,5,2732
263,11,7,4,671
142,11,16,2,2003
166,11,17,0,652
239,11,7,1,793
162,11,20,4,1734
140,11,16,3,949
41,11,8,1,261
237,11,15,1,3500
141,11,9,2,1065
230,11,13,1,1820
170,11,17,6,1488
137,11,14,6,639
233,11,14,3,963
234,11,19,4,2114
263,11,19,3,1869
140,11,18,2,1379
229,11,12,3,1204
231,11,11,4,1093
262,11,22,5,1044
142,11,0,2,443
234,11,18,6,1434
162,11,10,3,2920
68,11,17,6,1241
263,11,15,3,1334
163,11,13,0,1632
50,11,17,5,669
162,11,14,3,2381
231,11,11,4,1093
239,11,8,2,1196
230,11,6,2,2223
186,11,11,0,1258
144,11,6,6,37
162,11,9,2,3021
261,11,20,4,305
142,11,16,4,2321
194,11,10,5,7
237,11,9,2,2997
233,11,21,4,1220
79,11,18,1,1854
158,11,20,4,975
137,11,20,3,1068
161,11,5,0,930
90,11,16,5,876
211,11,16,3,459
142,11,10,1,1560
162,11,12,0,1845
142,11,15,0,2044
87,11,8,0,584
243,11,3,4,52
148,11,0,5,1449
233,11,19,5,951
239,11,13,6,1895
236,11,16,4,3473
141,11,17,5,1818
162,11,22,4,1786
162,11,14,0,1975
186,11,20,0,1535
48,11,19,5,2629
237,11,15,6,2363
211,11,20,1,504
163,11,15,4,1967
163,11,14,2,1604
141,11,22,6,867
75,11,13,4,891
166,11,14,4,660
144,11,18,6,623
186,11,13,0,1394
163,11,14,3,1913
237,11,10,0,2636
143,11,22,3,1139
163,11,18,6,1211
114,11,23,5,955
43,11,17,3,962
90,11,10,5,801
236,11,17,0,3631
161,11,0,2,370
263,11,16,2,1206
249,11,12,4,850
79,11,17,1,1236
236,11,20,3,3029
140,11,9,3,1559
232,11,15,6,270
162,11,17,0,1744
151,11,22,5,719
163,11,8,4,2451
50,11,5,6,110
162,11,14,5,1669
262,11,5,0,90
100,11,7,6,283
163,11,16,6,1119
151,11,1,5,259
79,11,10,1,515
107,11,9,4,1098
140,11,11,5,866
161,11,7,0,4924
164,11,1,4,482
230,11,9,0,1782
100,11,16,4,986
230,11,8,3,2522
162,11,19,5,1361
87,11,21,4,691
161,11,20,4,1682
234,11,14,4,2028
162,11,9,3,3425
142,11,8,4,1535
170,11,17,4,2167
170,11,15,3,2035
236,11,12,1,3257
100,11,23,4,915
243,11,1,5,117
114,11,14,4,671
48,11,15,1,1448
170,11,6,3,1185
142,11,13,4,2053
43,11,23,6,141
151,11,19,6,544
166,11,19,4,523
143,11,8,4,748
79,11,8,3,534
237,11,19,1,2936
162,11,21,3,1694
162,11,17,1,1680
113,11,18,6,865
137,11,11,6,491
148,11,19,5,1097
107,11,22,5,1607
164,11,21,4,1709
262,11,21,1,1268
161,11,17,0,2123
48,11,14,6,1934
13,11,17,0,394
162,11,17,1,1680
236,11,11,4,3594
186,11,15,4,2045
148,11,0,2,432
237,11,12,1,3564
90,11,13,3,869
170,11,0,6,1743
114,11,12,5,816
114,11,21,3,824
75,11,17,4,969
161,11,6,6,312
107,11,23,2,1120
246,11,16,3,842
75,11,20,6,550
170,11,7,5,458
158,11,8,3,578
162,11,19,3,1513
74,11,15,4,658
50,11,18,1,794
238,11,14,5,1320
161,11,0,5,611
236,11,13,5,2804
79,11,18,2,1929
142,11,17,3,2603
107,11,20,6,1190
141,11,15,2,1828
230,11,12,6,1823
48,11,2,1,276
142,11,13,6,1837
137,11,0,5,804
170,11,23,5,1909
238,11,7,4,1166
125,11,11,1,336
170,11,11,6,1324
236,11,8,4,3052
141,11,20,3,2176
141,11,17,1,1895
236,11,6,2,782
79,11,19,4,3192
170,11,15,6,1555
163,11,9,2,1908
237,11,8,1,2889
100,11,16,0,935
234,11,22,4,1510
137,11,20,3,1068
249,11,6,3,211
166,11,19,3,463
144,11,10,4,624
90,11,17,2,864
164,11,16,0,1270
230,11,14,4,2367
158,11,15,5,800
229,11,7,5,287
236,11,13,3,3508
140,11,9,5,705
186,11,10,6,1593
148,11,23,4,1831
233,11,23,1,621
162,11,8,2,3596
230,11,12,0,1562
50,11,8,4,655
238,11,14,4,2116
246,11,20,4,1120
42,11,20,4,386
161,11,15,4,2804
170,11,9,4,2200
236,11,15,0,3926
186,11,0,5,1233
236,11,13,4,3790
75,11,13,0,617
236,11,9,6,1552
164,11,19,2,1196
128,11,21,1,7
90,11,23,2,789
107,11,15,6,1137
107,11,14,1,1040
230,11,17,3,2275
13,11,21,4,594
43,11,16,2,853
151,11,10,3,410
170,11,16,0,1578
48,11,20,6,1478
249,11,20,6,909
13,11,20,1,600
141,11,19,0,2024
79,11,13,1,648
234,11,19,6,1243
41,11,19,6,388
142,11,17,1,2418
237,11,13,2,3158
246,11,8,0,1546
41,11,16,4,476
151,11,21,3,896
43,11,14,5,1224
164,11,0,0,338
162,11,12,6,1421
68,11,21,6,976
68,11,0,5,1334
230,11,15,4,2526
237,11,23,5,1134
249,11,15,2,732
239,11,19,6,1425
100,11,13,6,812
249,11,11,0,549
163,11,6,4,1040
246,11,16,5,904
107,11,12,2,1090
48,11,20,0,1850
239,11,16,6,1750
79,11,22,3,2241
13,11,13,3,666
237,11,13,6,2506
236,11,8,2,2708
144,11,11,4,651
113,11,11,4,867
114,11,21,4,1059
43,11,14,2,1131
170,11,16,1,1642
50,11,8,3,679
148,11,19,5,1097
162,11,7,2,3655
79,11,13,6,1318
144,11,10,5,678
68,11,15,2,1229
163,11,14,1,1591
164,11,12,3,1740
234,11,9,5,1311
238,11,18,1,2159
246,11,6,3,738
170,11,22,5,1973
107,11,13,4,1339
142,11,17,1,2418
211,11,21,1,447
194,11,15,2,10
68,11,1,6,1623
24,11,1,3,103
79,11,7,0,352
137,11,2,5,889
238,11,10,5,1172
233,11,11,2,862
237,11,14,5,2867
237,11,12,2,3558
166,11,7,0,416
239,11,21,0,1758
107,11,0,3,839
237,11,13,0,2881
107,11,20,4,1969
141,11,16,5,1712
246,11,18,5,1143
143,11,18,4,1550
237,11,9,1,2985
107,11,20,1,1687
107,11,23,5,1600
75,11,8,2,941
237,11,7,6,649
232,11,16,6,242
143,11,7,1,687
262,11,6,4,213
263,11,15,4,1670
236,11,15,1,4077
43,11,10,0,1017
170,11,8,0,2192
231,11,5,1,198
263,11,14,1,1119
141,11,1,3,368
239,11,15,1,2176
48,11,15,6,1540
236,11,21,2,2723
164,11,19,4,1696
236,11,13,3,3508
233,11,8,3,1439
262,11,17,2,1184
170,11,9,0,1946
140,11,17,6,781
236,11,13,1,3245
113,11,13,2,792
234,11,14,4,2028
24,11,19,3,308
236,11,11,1,3165
48,11,18,4,2528
158,11,21,1,671
230,11,15,2,1602
79,11,21,4,2773
107,11,13,5,1199
79,11,13,3,889
186,11,20,1,1700
164,11,11,2,1518
229,11,4,4,92
237,11,13,4,3748
48,11,12,2,1463
237,11,20,2,2034
224,11,2,6,242
68,11,11,6,1233
48,11,20,1,2043
246,11,20,5,800
249,11,9,3,596
48,11,15,2,1461
140,11,10,1,1453
137,11,18,0,918
114,11,11,4,597
161,11,6,1,3546
90,11,9,4,874
141,11,22,4,2219
239,11,14,4,2389
48,11,23,4,2498
231,11,15,3,969
262,11,8,3,555
236,11,18,4,3676
141,11,22,1,1637
162,11,6,1,1864
262,11,20,1,1311
233,11,13,5,644
88,11,13,2,214
79,11,3,6,1243
186,11,10,2,1409
87,11,6,2,273
237,11,20,4,2335
75,11,13,0,617
113,11,15,3,993
100,11,22,4,1041
161,11,14,4,3266
236,11,18,4,3676
41,11,0,3,367
170,11,10,0,1804
43,11,7,1,750
170,11,21,1,2234
230,11,8,2,2164
236,11,19,1,3336
236,11,11,6,2297
239,11,17,6,1712
114,11,1,6,988
262,11,8,3,555
68,11,22,3,1688
262,11,17,4,1418
144,11,13,6,701
170,11,20,4,2311
170,11,1,5,1268
263,11,13,4,1267
158,11,18,5,969
238,11,16,5,1485
148,11,20,3,894
140,11,13,1,1495
137,11,9,3,803
234,11,22,6,622
230,11,17,3,2275
233,11,0,5,757
170,11,20,3,2376
140,11,8,2,1613
261,11,20,1,297
230,11,19,6,1501
43,11,22,6,281
